time,1502154628.827202,3.416776,3.516471,3.614761,3.714708,3.814708,3.916098,4.016167,4.116394,4.215380,4.315958,4.415893,4.515421,4.716217,4.815499,4.914399,5.014441,5.115986,5.213756,5.314225,5.414074,5.514055,5.615451,9.516032,9.613919,9.714620,9.812619,9.912914,10.114199,10.213549,10.314052,10.412314,10.515128,10.613042,10.714848,10.814315
weights,0.000000,0.031901,0.078436,0.134986,0.195359,0.262733,0.321683,0.367616,0.366818,0.347218,0.324265,0.307190,0.293217,0.265472,0.269500,0.257208,0.233531,0.222865,0.204458,0.199078,0.195600,0.187209,0.188459,0.210145,0.200635,0.193171,0.204207,0.174193,0.151655,0.134800,0.140134,0.130776,0.114197,0.092055,0.063797,0.032376
