time,3.643023,3.765155,3.886462,4.039992,4.159316,4.284261,4.649004,4.770550,4.893926,5.036790,5.231879,5.437264,5.634895,5.763309,5.885381,6.358795,6.482119,6.603012
weights1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
weights2,0.531151,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
