j0,3.679154,3.735269,3.720508,3.679154
j1,4.206243,3.490437,2.684278,1.773255
j2,3.651229,3.641435,3.385220,3.351032
j3,1.706932,1.725131,1.860457,2.001893
j4,5.529203,4.650533,4.067157,3.878122
j5,1.603958,2.331581,3.339096,4.295255
j6,5.633923,5.392731,5.309723,5.619960
