j0,1.818633,2.425820,3.185472,3.673918
j1,2.645919,2.225151,2.081483,2.068215
j2,3.207915,3.141942,3.372674,3.359759
j3,1.776745,1.239225,1.024251,1.839577
j4,3.913028,4.130829,4.196770,3.999422
j5,3.785619,4.011858,4.183993,4.284260
j6,5.424483,5.464961,5.500231,5.522222
