j0,1.818633,2.221851,2.968533,3.675405
j1,2.645919,2.170745,2.016531,1.774520
j2,3.207915,3.384343,3.529005,3.346283
j3,1.776745,1.892621,2.086820,2.004176
j4,3.913028,4.133643,4.115507,3.882872
j5,3.785619,4.006157,4.177440,4.300005
j6,3.490659,4.413210,5.135943,5.624710
