j0,1.818633,2.450660,3.250175,3.673918
j1,2.645919,2.210201,2.039058,2.068215
j2,3.207915,3.220705,3.386053,3.359759
j3,1.776745,1.211893,0.966164,1.839577
j4,3.913028,4.123205,4.227019,3.999422
j5,3.785619,4.031077,4.295193,4.284260
j6,5.424483,5.466407,5.506277,5.522222
