j0,2.505111,2.901973,3.283570,3.679154
j1,4.358715,3.490705,2.644209,1.773255
j2,4.437280,4.083537,3.703178,3.351032
j3,1.460849,1.620163,1.815377,2.001893
j4,5.244875,4.777350,4.309018,3.878122
j5,2.854127,3.324895,3.820926,4.295255
j6,5.186665,5.317059,5.453915,5.619960
