j0,1.818633,2.438807,3.058980,3.679154
j1,2.645919,2.110845,1.820816,1.773255
j2,3.207915,3.261764,3.308857,3.351032
j3,1.776745,1.729114,1.813123,2.001893
j4,3.913028,3.918888,3.907130,3.878122
j5,3.785619,3.916960,4.086366,4.295255
j6,5.424483,5.489642,5.554801,5.619960
